3.700000047683715820e-01,4.503682553768157959e-01,4.800676703453063965e-01,-3.234252929687500000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.958696007728576660e-01,4.390868842601776123e-01,-3.858729898929595947e-01,7.578124850988388062e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.662642180919647217e-01,4.748012125492095947e-01,-3.695417046546936035e-01,7.578124850988388062e-02,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.888392984867095947e-01,-4.888392984867095947e-01,3.068359494209289551e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.377703368663787842e-01,-4.888392984867095947e-01,5.378906130790710449e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.395888566970825195e-01,4.748883545398712158e-01,-4.227120578289031982e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-1.643502414226531982e-01,1.003330945968627930e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.678030788898468018e-01,-4.759608805179595947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.298479139804840088e-01,-4.423130452632904053e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.842598199844360352e-02,-3.747209906578063965e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.419818520545959473e-02,2.314278781414031982e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.698050320148468018e-01,-4.639369547367095947e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-4.768153727054595947e-01,1.613682508468627930e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.838082492351531982e-01,4.422259032726287842e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.888392984867095947e-01,3.287440836429595947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.378034234046936035e-01,4.675289988517761230e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.378993570804595947e-01,4.848981797695159912e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.754464328289031982e-01,-4.754464328289031982e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-3.225446343421936035e-01,-1.292550265789031982e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.941022515296936035e-01,-1.180681586265563965e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.559029757976531982e-01,4.681483805179595947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.754150390625000000e-01,-3.577968180179595947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.325683593750000000e-01,-2.813720703125000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.754464328289031982e-01,-4.754464328289031982e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,2.478897571563720703e-02,1.018415093421936035e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.744594454765319824e-02,-2.288818359375000000e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.023995578289031982e-01,4.851946532726287842e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.936558187007904053e-01,5.914303660392761230e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.534772813320159912e-01,1.328386366367340088e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.754464328289031982e-01,-4.754464328289031982e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,4.800763726234436035e-01,-2.092629671096801758e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.707205593585968018e-01,1.202305257320404053e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.888392984867095947e-01,9.206715226173400879e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.875837266445159912e-01,3.365650773048400879e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.754464328289031982e-01,-4.754464328289031982e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.999999932944774628e-02,6.199442744255065918e-01,4.800676703453063965e-01,-2.012154757976531982e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.213085889816284180e-01,7.569246888160705566e-01,3.944614827632904053e-01,-4.069649875164031982e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.944726705551147461e-01,2.352627925574779510e-02,4.378749430179595947e-01,-4.391392171382904053e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.482373118400573730e-01,4.453125298023223877e-01,-3.857857882976531982e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.000000029802322388e-01,3.327738344669342041e-01,-3.208966851234436035e-01,-3.195190429687500000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.868652343750000000e-01,-4.522182047367095947e-01,-4.450509250164031982e-01,3.068359494209289551e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.944726705551147461e-01,7.074418663978576660e-01,-4.130161702632904053e-01,-4.155883789062500000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.234179615974426270e-01,5.559303760528564453e-01,-3.552507758140563965e-01,-4.519740641117095947e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.289453029632568359e-01,4.802801012992858887e-01,-3.582589328289031982e-01,-4.888392984867095947e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.361357569694519043e-01,-4.045235812664031982e-01,-4.665440022945404053e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.757812440395355225e-01,0.000000000000000000e+00,-4.036690890789031982e-01,4.888392984867095947e-01,5.464453101158142090e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.544726669788360596e-01,0.000000000000000000e+00,-4.764665961265563965e-01,4.486607015132904053e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.032402336597442627e-01,-4.698050320148468018e-01,-4.639369547367095947e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.700000047683715820e-01,0.000000000000000000e+00,-2.122628390789031982e-01,4.294171929359436035e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.234179615974426270e-01,7.489013671875000000e-01,-3.454677164554595947e-01,4.620361030101776123e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.678906261920928955e-01,0.000000000000000000e+00,-3.686261773109436035e-01,2.429983913898468018e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.272794127464294434e-01,-4.402553141117095947e-01,4.065377414226531982e-01,5.378906130790710449e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.734179675579071045e-01,7.705411314964294434e-01,-4.116210937500000000e-01,3.871634304523468018e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.657763481140136719e-01,-3.973039984703063965e-01,4.406128227710723877e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-1.585693359375000000e-01,4.766933321952819824e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.170218288898468018e-01,4.888392984867095947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.635707736015319824e-02,4.486171305179595947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.124896645545959473e-02,4.484688937664031982e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.061138510704040527e-02,4.855608642101287842e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.698050320148468018e-01,-4.639369547367095947e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-4.398803710937500000e-01,4.799804687500000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.856357991695404053e-01,4.319021999835968018e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.271658718585968018e-01,3.983851969242095947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.711635172367095947e-01,3.183593451976776123e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.453194797039031982e-01,3.442382514476776123e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-4.340907633304595947e-01,-4.639369547367095947e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,-4.802158772945404053e-01,3.636997342109680176e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.466029703617095947e-01,4.256068766117095947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.857265055179595947e-01,1.305541694164276123e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.884103000164031982e-01,2.419694960117340088e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.408639132976531982e-01,2.293788492679595947e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.754464328289031982e-01,-4.754464328289031982e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.000000029802322388e-01,0.000000000000000000e+00,-3.168683648109436035e-01,4.801287055015563965e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.676600992679595947e-01,4.205584228038787842e-01,5.378906130790710449e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.946355700492858887e-01,-3.855765163898468018e-01,4.243774116039276123e-01,3.068359494209289551e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.782204449176788330e-01,-3.613019585609436035e-01,4.487392008304595947e-01,5.378906130790710449e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.143066406250000000e-01,3.432355821132659912e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.338115215301513672e-01,-4.095284640789031982e-01,4.747488796710968018e-01,1.000000000000000000e+00,0.000000000000000000e+00
